⸮⸮⸮ݱ⸮ΤI⸮<⸮⸮⸮⸮⸮⸮⸮⸮k⸮j˩⸮m⸮⸮Y⸮D`2⸮⸮M)⸮TL⸮.⸮⸮⸮h⸮r$.⸮⸮A⸮hl⸮WƔ)⸮⸮⸮⸮o⸮U⸮⸮mNև⸮(I⸮(q⸮⸮⸮⸮⸮ɭH⸮S⸮
This is a long sentence that is encrypted and then transmitted using the MQTT protocol for test.

Packet Sent:#1#Round Trip Time#329873#Encryption Time Sender#1256#Encryption Time Sender#689#49928#49928#49928#Message:#79.12#  1265#
Packet Sent:#2#Round Trip Time#391190#Encryption Time Sender#446#Encryption Time Sender#697#49928#49928#49928#Message:#79.05#   955#
Packet Sent:#3#Round Trip Time#414905#Encryption Time Sender#435#Encryption Time Sender#634#49928#49928#49928#Message:#79.29#   994#
Packet Sent:#4#Round Trip Time#415234#Encryption Time Sender#435#Encryption Time Sender#692#49928#49928#49928#Message:#79.22#   959#
Packet Sent:#5#Round Trip Time#427166#Encryption Time Sender#434#Encryption Time Sender#658#49928#49928#49928#Message:#78.76#   970#
Packet Sent:#6#Round Trip Time#401798#Encryption Time Sender#442#Encryption Time Sender#697#49928#49928#49928#Message:#79.23#   958#
Packet Sent:#7#Round Trip Time#414433#Encryption Time Sender#438#Encryption Time Sender#649#49928#49928#49928#Message:#79.00#   994#
Packet Sent:#8#Round Trip Time#413747#Encryption Time Sender#434#Encryption Time Sender#712#49928#49928#49928#Message:#78.65#   980#
Packet Sent:#9#Round Trip Time#431889#Encryption Time Sender#442#Encryption Time Sender#650#49928#49424#49424#Message:#82.41#   962#
Packet Sent:#10#Round Trip Time#531602#Encryption Time Sender#438#Encryption Time Sender#799#49424#49424#49424#Message:#91.65#  1022#
Packet Sent:#11#Round Trip Time#610221#Encryption Time Sender#439#Encryption Time Sender#779#49424#49312#49312#Message:#79.60#   950#
Packet Sent:#12#Round Trip Time#398965#Encryption Time Sender#443#Encryption Time Sender#799#49312#49312#49312#Message:#79.52#  1273#
Packet Sent:#13#Round Trip Time#403073#Encryption Time Sender#451#Encryption Time Sender#728#49312#49424#49424#Message:#79.18#   982#
Packet Sent:#14#Round Trip Time#502936#Encryption Time Sender#438#Encryption Time Sender#799#49424#49424#49424#Message:#80.87#  1007#
Packet Sent:#15#Round Trip Time#505859#Encryption Time Sender#454#Encryption Time Sender#751#49424#49424#49424#Message:#79.41#   993#
Packet Sent:#16#Round Trip Time#399519#Encryption Time Sender#443#Encryption Time Sender#787#49424#49424#49424#Message:#78.79#  1018#
Packet Sent:#17#Round Trip Time#243495#Encryption Time Sender#454#Encryption Time Sender#708#49424#49424#49424#Message:#78.90#   982#
Packet Sent:#18#Round Trip Time#560379#Encryption Time Sender#438#Encryption Time Sender#787#49424#49424#49424#Message:#79.43#   993#
Packet Sent:#19#Round Trip Time#299269#Encryption Time Sender#442#Encryption Time Sender#752#49424#49424#49424#Message:#79.20#   997#
Packet Sent:#20#Round Trip Time#510328#Encryption Time Sender#458#Encryption Time Sender#787#49424#49424#49424#Message:#93.30#  1001#
Packet Sent:#21#Round Trip Time#325439#Encryption Time Sender#458#Encryption Time Sender#705#49424#49424#49424#Message:#79.00#   993#
Packet Sent:#22#Round Trip Time#393685#Encryption Time Sender#435#Encryption Time Sender#720#49424#49424#49424#Message:#78.88#  1017#
Packet Sent:#23#Round Trip Time#433144#Encryption Time Sender#439#Encryption Time Sender#701#49424#49424#49424#Message:#79.35#   994#
Packet Sent:#24#Round Trip Time#395883#Encryption Time Sender#434#Encryption Time Sender#732#49424#49312#49312#Message:#79.20#  1032#
Packet Sent:#25#Round Trip Time#413255#Encryption Time Sender#443#Encryption Time Sender#701#49312#49424#49424#Message:#78.79#   982#
Packet Sent:#26#Round Trip Time#414361#Encryption Time Sender#435#Encryption Time Sender#716#49424#49424#49424#Message:#78.66#  1049#
Packet Sent:#27#Round Trip Time#412896#Encryption Time Sender#438#Encryption Time Sender#693#49424#49424#49424#Message:#79.16#   997#
Packet Sent:#28#Round Trip Time#430044#Encryption Time Sender#435#Encryption Time Sender#755#49424#49424#49424#Message:#78.83#  1049#
Packet Sent:#29#Round Trip Time#397135#Encryption Time Sender#450#Encryption Time Sender#701#49424#49424#49424#Message:#78.83#  1022#
Packet Sent:#30#Round Trip Time#417761#Encryption Time Sender#442#Encryption Time Sender#713#49424#49424#49424#Message:#79.69#  1273#
Packet Sent:#31#Round Trip Time#472532#Encryption Time Sender#438#Encryption Time Sender#709#49424#49424#49424#Message:#89.85#  1291#
Packet Sent:#32#Round Trip Time#384095#Encryption Time Sender#450#Encryption Time Sender#732#49424#49424#49424#Message:#87.51#  1273#
Packet Sent:#33#Round Trip Time#415409#Encryption Time Sender#454#Encryption Time Sender#717#49424#49424#49424#Message:#78.81#   970#
Packet Sent:#34#Round Trip Time#423489#Encryption Time Sender#438#Encryption Time Sender#720#49424#49424#49424#Message:#79.00#  1273#
Packet Sent:#35#Round Trip Time#406397#Encryption Time Sender#438#Encryption Time Sender#744#49424#49312#49312#Message:#79.97#  1273#
Packet Sent:#36#Round Trip Time#410944#Encryption Time Sender#454#Encryption Time Sender#669#49312#49424#49424#Message:#79.06#  1275#
Packet Sent:#37#Round Trip Time#426326#Encryption Time Sender#438#Encryption Time Sender#744#49424#49424#49424#Message:#84.96#  1273#
Packet Sent:#38#Round Trip Time#419158#Encryption Time Sender#438#Encryption Time Sender#685#49424#49424#49424#Message:#80.38#   946#
Packet Sent:#39#Round Trip Time#409461#Encryption Time Sender#434#Encryption Time Sender#725#49424#49424#49424#Message:#79.20#  1273#
Packet Sent:#40#Round Trip Time#416637#Encryption Time Sender#438#Encryption Time Sender#696#49424#49424#49424#Message:#79.12#  1273#
Packet Sent:#41#Round Trip Time#413635#Encryption Time Sender#435#Encryption Time Sender#740#49424#49424#49424#Message:#78.84#  1061#
Packet Sent:#42#Round Trip Time#411558#Encryption Time Sender#438#Encryption Time Sender#692#49424#49424#49424#Message:#79.00#  1273#
Packet Sent:#43#Round Trip Time#426376#Encryption Time Sender#434#Encryption Time Sender#724#49424#49424#49424#Message:#78.68#  1044#
Packet Sent:#44#Round Trip Time#401785#Encryption Time Sender#450#Encryption Time Sender#704#49424#49424#49424#Message:#78.89#  1273#
Packet Sent:#45#Round Trip Time#456705#Encryption Time Sender#443#Encryption Time Sender#752#49424#49424#49424#Message:#82.12#  1053#
Packet Sent:#46#Round Trip Time#372258#Encryption Time Sender#450#Encryption Time Sender#692#49424#49424#49424#Message:#79.09#  1273#
Packet Sent:#47#Round Trip Time#416103#Encryption Time Sender#442#Encryption Time Sender#728#49424#49312#49312#Message:#79.19#  1273#
Packet Sent:#48#Round Trip Time#413776#Encryption Time Sender#439#Encryption Time Sender#693#49312#49424#49424#Message:#78.97#  1273#
Packet Sent:#49#Round Trip Time#416443#Encryption Time Sender#438#Encryption Time Sender#732#49424#49424#49424#Message:#78.91#  1273#
Packet Sent:#50#Round Trip Time#416020#Encryption Time Sender#439#Encryption Time Sender#689#49424#49424#49424#Message:#79.39#  1069#
Packet Sent:#51#Round Trip Time#423605#Encryption Time Sender#438#Encryption Time Sender#736#49424#49424#49424#Message:#78.89#   947#
Packet Sent:#52#Round Trip Time#415421#Encryption Time Sender#438#Encryption Time Sender#689#49424#49424#49424#Message:#88.52#  1273#
Packet Sent:#53#Round Trip Time#416998#Encryption Time Sender#438#Encryption Time Sender#756#49424#49424#49424#Message:#80.90#  1273#
Packet Sent:#54#Round Trip Time#414859#Encryption Time Sender#450#Encryption Time Sender#693#49424#49424#49424#Message:#79.86#   875#
Packet Sent:#55#Round Trip Time#429237#Encryption Time Sender#442#Encryption Time Sender#720#49424#49424#49424#Message:#86.36#  1274#
Packet Sent:#56#Round Trip Time#412886#Encryption Time Sender#439#Encryption Time Sender#713#49424#49424#49424#Message:#79.34#   918#
Packet Sent:#57#Round Trip Time#411347#Encryption Time Sender#438#Encryption Time Sender#736#49424#49424#49424#Message:#78.95#   974#
Packet Sent:#58#Round Trip Time#413747#Encryption Time Sender#450#Encryption Time Sender#697#49424#49424#49424#Message:#78.84#  1273#
Packet Sent:#59#Round Trip Time#415325#Encryption Time Sender#443#Encryption Time Sender#732#49424#49312#49312#Message:#79.15#  1073#
Packet Sent:#60#Round Trip Time#413409#Encryption Time Sender#442#Encryption Time Sender#701#49312#49424#49424#Message:#79.10#  1273#
